score_train,score_train_std,score_test,score_test_std,source
0.7396563256833122,0.0305604898736259,0.3320197044334975,0.1564850261090352,MassActivity_ls10.csv
0.730587014185215,0.0217459712208108,0.3557635467980294,0.159407344704624,MassActivity_ls15.csv
0.722022065890132,0.0273012950413904,0.32807881773399,0.1623826452185529,MassActivity_ls25.csv
0.6931887902202746,0.0408062295085829,0.3450246305418719,0.1575340190795827,MassActivity_ls50.csv
0.8137168336374652,0.0494921196910019,0.2472906403940886,0.1266479374704525,Slope_ls10.csv
0.806155197586728,0.0503576099946886,0.2665024630541871,0.0539745042238894,Slope_ls15.csv
0.7940865551318327,0.0521087361935955,0.2525123152709358,0.0333750295322343,Slope_ls25.csv
0.7704044031982997,0.0509846587468277,0.2188177339901477,0.0776942089795422,Slope_ls50.csv
