score_train,score_train_std,score_test,score_test_std,source
0.7635642341722141,0.1024421796574232,0.3732603966965891,0.4222055759128913,O1.csv
0.8716638737634199,0.0317201352641517,0.2976569005407813,0.641352430832104,O2.csv
