0,-0.1809161587880179,0.08852845513291249,-0.19446672918363767,-0.17647070689472633,-0.0810412326723231,-0.06599524998398466,-0.21006410361988345,0.03337699667064624,-0.22257833414841066,-0.058987283228619104,-0.20488280540811793,-0.10408164385010202,-0.16512347837387845,0.14879767155414225,-0.17391248569638984,-0.14149353480010635,0.03817631048403452,-0.1997629600237795,-0.15094315398487249,0.0673242071432366,-0.19982916450515872,0.17713744242778803
1,-0.18097386295791731,0.08872779646871518,-0.19451563053703783,-0.17647961687673022,-0.08116050727684944,-0.06587873884194231,-0.2100997874172271,0.033220140894143615,-0.22252772718445019,-0.058942246969093795,-0.20495315063437505,-0.10417752809679046,-0.16511089551336733,0.1490431326624957,-0.17378211255883666,-0.14107364432448466,0.03830553314513276,-0.19969249769814085,-0.15106046378764337,0.06756024760668497,-0.200027790696865,0.17698384678254683
2,-0.18091428045536442,0.08835017404594682,-0.1944176665862295,-0.17643573488030254,-0.08106137803287732,-0.0659862132838545,-0.2101182507900782,0.033237375065878164,-0.22253353966607767,-0.058818037091136095,-0.20502658607595303,-0.10417436155504459,-0.16519221989324984,0.14893967848853085,-0.17374985140387897,-0.1409199604644838,0.03827265731305015,-0.1996927171853881,-0.15137850089458468,0.06843656101456132,-0.20033120832668566,0.17862239076599915
3,-0.180924611545623,0.08832475288986075,-0.19439324065691313,-0.17642685463458663,-0.08104080254765342,-0.06601270049169813,-0.21016419222579383,0.03322219608570564,-0.22234938715912067,-0.05880943933357644,-0.2050134545953193,-0.10408068960200113,-0.1652035309061439,0.14879449969336597,-0.17385050127093063,-0.14101376608253416,0.03826912677452731,-0.1997025895949377,-0.15134549387363938,0.06838392625178813,-0.20031234404205348,0.17881816894048033
4,-0.18091771531944364,0.08869067027757976,-0.1944700531981285,-0.1764836558035862,-0.08115803018135351,-0.06590487525536103,-0.21000840284763891,0.033341298653793934,-0.22262778022406063,-0.059028290882089864,-0.2049298580304706,-0.10400234037718913,-0.1650830248916542,0.14915224488733844,-0.1739608979961207,-0.14130285814205495,0.0382800255349805,-0.19974681327291605,-0.15094985239631503,0.06758002774440582,-0.19990736637804546,0.17703061076241777
5,-0.1809357435582836,0.08855046905207656,-0.19444024859249742,-0.1764554642272883,-0.08112796468460143,-0.06593920108854479,-0.21010439062708675,0.03322818318921582,-0.22245993325608346,-0.05888922022708197,-0.20499745812095557,-0.10406623744441705,-0.16514785979198435,0.14903164168636374,-0.1738292226358018,-0.1410296494104768,0.038310598607069944,-0.1996941998496463,-0.15118437547621635,0.06805165344519407,-0.20019381282367088,0.177930633929389
6,-0.1807471078301432,0.08624062272523225,-0.19393161585138094,-0.17621468308529198,-0.07975417930026285,-0.06651086291292056,-0.21044120081997986,0.033948987844294495,-0.22113666109803254,-0.05882033201388515,-0.20461689661623095,-0.10310649808354093,-0.1654784751634772,0.14578762082877747,-0.17568561108081412,-0.14335370741487577,0.03761697244391484,-0.20032580607141018,-0.1515744796937753,0.06826338183931786,-0.19898273943533654,0.18326172506815316
7,-0.1807269342223213,0.08634314848316352,-0.1939047952669978,-0.1762248857699431,-0.07983124020135551,-0.06650297639622135,-0.21042216750039722,0.033925797931947166,-0.22111353226795477,-0.05882373056332321,-0.2046456856641555,-0.10300325785831879,-0.16546555398631702,0.1459462712078122,-0.1755913902008933,-0.14331511160068464,0.03763819830461404,-0.20030520916092268,-0.1514596877711064,0.0683485260395561,-0.19911350138311815,0.18339807742088188
8,-0.18085833285907682,0.08656415892492254,-0.19409177960145096,-0.17626987419186563,-0.07980774693331767,-0.06628313953743512,-0.21040699380336042,0.03400618887338909,-0.22129693976977008,-0.05904143554063356,-0.20442345306548806,-0.10335919427669732,-0.16534469850728034,0.14573338152264775,-0.17591169265556195,-0.1437708275130677,0.037595488548955995,-0.20038806725383787,-0.15116809677970344,0.06664273524991884,-0.198275488834674,0.180231972777581
9,-0.18082013992236395,0.08675570579323758,-0.19405760808740202,-0.17628727785830112,-0.07993726294620947,-0.06628465455755722,-0.21035771826214358,0.03396753887127019,-0.2212828623498688,-0.05904367426044281,-0.20449043159855884,-0.10316393701492294,-0.16532753328425662,0.14604968173748048,-0.17575355117116462,-0.14365599573591503,0.03764126300516827,-0.2003490616640818,-0.15104454553277166,0.066945123552865,-0.19853720726447124,0.18066577870429043
10,-0.1808079673801004,0.08621051909636171,-0.194023788783745,-0.1762023428016582,-0.07983892312189461,-0.06647350718900846,-0.21051598007323266,0.033723376547381466,-0.22145043772748352,-0.05859964291205909,-0.2047704502899159,-0.10379081600532115,-0.1655342531007098,0.14605066045168189,-0.17511988761033997,-0.14240957719963898,0.03769385907153807,-0.20015794473140489,-0.15214458678264287,0.06904382667852184,-0.19956533181329267,0.1835127576705778
11,-0.18079099105300941,0.08666319535134603,-0.1940228762336076,-0.1762527135763052,-0.0800774930275743,-0.06640241995305712,-0.21041689198475072,0.03370175932129598,-0.22144391625095694,-0.058720892900797725,-0.20477543981888086,-0.10348519763469614,-0.1654436363952992,0.14654349556435461,-0.17505474933216922,-0.14250481987713134,0.03778237642256024,-0.20012376794378106,-0.15168359823289243,0.06868677624383474,-0.199581490818072,0.182708636164291
12,-0.1806425244827572,0.08600091634924355,-0.19381016892747302,-0.17621762463466623,-0.07949781731099749,-0.06671429520911243,-0.2103468930520512,0.0344158996293597,-0.22098636619070605,-0.05910425024395597,-0.20434939141168365,-0.1025269706124351,-0.16542746825050958,0.14508533665108764,-0.17643792493188618,-0.14487070299231528,0.03729199282807242,-0.2005945812577268,-0.15093272613930767,0.06711081369949286,-0.19823963615597262,0.18303875256126362
