,W,Sm,Mo,Zr,Ca,V,Hf,Pd,Cr,La,Gd,Ir,Tb,Yb,Al,Eu,Zn,Dy,Nb,Lu,Ba,Co,Li,Cd,Ho,Ce,Rh,Sc,Y,Ti,Bi,Tm,Ag,Sn,Ga,Cu,Pt,Mn,Ta,Pb,Nd,Er,Pr,Ni,Re,In,Fe,Mg,Ru,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
87,0.08999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.9,W0.09 Re0.01 Ru0.9,44.0,75.0,31.0,47.01,5.4179999999999975,44.0,51.0,56.0,5.0,55.53,0.845999999999999,56.0,101.07,186.207,85.137,109.37066999999999,14.941205999999998,101.07,2607.0,3695.0,1088.0,2713.44,191.59200000000004,2607.0,6.0,8.0,2.0,7.8100000000000005,0.3419999999999996,8.0,5.0,6.0,1.0,5.1,0.17999999999999972,5.0,146.0,162.0,16.0,147.49,2.682000000000007,146.0,1.9,2.36,0.45999999999999996,2.2114000000000003,0.026748000000000036,2.2,1.0,2.0,1.0,1.1,0.18000000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.71,0.522,7.0,0.0,14.0,14.0,1.3999999999999997,2.5199999999999996,0.0,8.0,21.0,13.0,9.21,2.178000000000001,8.0,0.0,1.0,1.0,0.9,0.17999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.29,0.522,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.1899999999999995,0.3419999999999996,4.0,13.51,16.05,2.540000000000001,13.75005,0.4320900000000001,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,197.14999999999998,5.732999999999981,194.0
3,0.08999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,W0.09 Mo0.01 Ru0.9,42.0,74.0,32.0,46.68,4.9176,44.0,50.0,56.0,6.0,55.489999999999995,0.918000000000004,56.0,95.96,183.84,87.88000000000001,108.4682,13.566924000000002,101.07,2607.0,3695.0,1088.0,2707.81,181.45799999999994,2607.0,6.0,8.0,2.0,7.8,0.3600000000000001,8.0,5.0,6.0,1.0,5.09,0.1637999999999999,5.0,146.0,162.0,16.0,147.52,2.7360000000000078,146.0,2.16,2.36,0.19999999999999973,2.214,0.026279999999999797,2.2,1.0,2.0,1.0,1.09,0.16380000000000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.71,0.522,7.0,0.0,14.0,14.0,1.2599999999999998,2.2931999999999997,0.0,6.0,20.0,14.0,9.06,1.9692000000000003,8.0,0.0,1.0,1.0,0.91,0.16379999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.29,0.522,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.2,0.3600000000000001,4.0,13.51,16.05,2.540000000000001,13.7604,0.4507200000000007,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,197.5,6.299999999999999,194.0
51,0.08999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,W0.09 Rh0.01 Ru0.9,44.0,74.0,30.0,46.71,4.9122,44.0,51.0,59.0,8.0,55.58,0.8244000000000014,56.0,101.07,183.84,82.77000000000001,108.53765499999999,13.554422099999993,101.07,2237.0,3695.0,1458.0,2701.2200000000003,178.88040000000018,2607.0,6.0,9.0,3.0,7.83,0.3293999999999999,8.0,5.0,6.0,1.0,5.09,0.1637999999999999,5.0,142.0,162.0,20.0,147.4,2.6280000000000046,146.0,2.2,2.36,0.1599999999999997,2.2152000000000003,0.02736000000000005,2.2,1.0,2.0,1.0,1.09,0.16380000000000006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.74,0.4931999999999998,7.0,0.0,14.0,14.0,1.2599999999999998,2.2931999999999997,0.0,8.0,20.0,12.0,9.09,1.9637999999999995,8.0,0.0,1.0,1.0,0.91,0.16379999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.2600000000000002,0.49320000000000014,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.17,0.3293999999999999,4.0,13.51,16.05,2.540000000000001,13.7399,0.4158180000000006,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,197.45999999999998,6.227999999999984,194.0
20,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,W0.01 Ir0.09 Ru0.9,44.0,77.0,33.0,47.27,5.886000000000002,44.0,51.0,60.0,9.0,56.309999999999995,0.6641999999999959,56.0,101.07,192.217,91.14700000000002,110.10092999999999,16.255674,101.07,2607.0,3695.0,1088.0,2629.76,40.968000000000174,2607.0,6.0,9.0,3.0,8.07,0.16740000000000022,8.0,5.0,6.0,1.0,5.1,0.17999999999999972,5.0,141.0,162.0,21.0,145.71,0.8477999999999934,146.0,2.2,2.36,0.1599999999999997,2.2016,0.003167999999999824,2.2,1.0,2.0,1.0,1.1,0.18000000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.97,0.05940000000000024,7.0,0.0,14.0,14.0,1.3999999999999997,2.5199999999999996,0.0,8.0,23.0,15.0,9.469999999999999,2.645999999999999,8.0,0.0,1.0,1.0,0.9,0.17999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.0300000000000002,0.05940000000000024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.93,0.16739999999999985,4.0,13.51,16.05,2.540000000000001,13.598400000000002,0.15912000000000154,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,197.14,5.651999999999989,194.0
75,0.08999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,W0.09 Ta0.01 Ru0.9,44.0,74.0,30.0,46.99,5.3820000000000014,44.0,48.0,56.0,8.0,55.47,0.9540000000000008,56.0,101.07,183.84,82.77000000000001,109.3180788,14.84654184,101.07,2607.0,3695.0,1088.0,2711.75,188.54999999999998,2607.0,5.0,8.0,3.0,7.79,0.37799999999999995,8.0,5.0,6.0,1.0,5.1,0.17999999999999972,5.0,146.0,170.0,24.0,147.68,3.0240000000000054,146.0,1.5,2.36,0.8599999999999999,2.2074000000000003,0.02746800000000003,2.2,1.0,2.0,1.0,1.1,0.18000000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,6.6899999999999995,0.5580000000000004,7.0,0.0,14.0,14.0,1.3999999999999997,2.5199999999999996,0.0,8.0,20.0,12.0,9.19,2.1419999999999995,8.0,0.0,1.0,1.0,0.9,0.17999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,3.31,0.558,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,4.21,0.37799999999999995,4.0,13.51,18.12,4.610000000000001,13.7847,0.4944600000000009,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,197.5,6.299999999999999,194.0
4514,0.03,0.0,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,W0.03 Mo0.07 Ru0.9,42.0,74.0,32.0,44.76,1.7543999999999982,44.0,50.0,56.0,6.0,55.43,1.0260000000000002,56.0,95.96,183.84,87.88000000000001,103.19539999999999,4.8386759999999995,101.07,2607.0,3695.0,1088.0,2659.87,95.16599999999991,2607.0,6.0,8.0,2.0,7.8,0.3600000000000001,8.0,5.0,6.0,1.0,5.03,0.05820000000000024,5.0,146.0,162.0,16.0,147.04,1.8719999999999937,146.0,2.16,2.36,0.19999999999999973,2.202,0.009479999999999787,2.2,1.0,2.0,1.0,1.03,0.05820000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.77,0.4140000000000003,7.0,0.0,14.0,14.0,0.42,0.8148,0.0,6.0,20.0,14.0,8.22,0.7068000000000006,8.0,0.0,1.0,1.0,0.97,0.05820000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.2300000000000004,0.4140000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.2,0.3600000000000001,4.0,13.51,16.05,2.540000000000001,13.738800000000001,0.41184000000000115,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,197.5,6.299999999999999,194.0
4763,0.0,0.0,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,Mo0.07 Cu0.03 Ru0.9,29.0,44.0,15.0,43.410000000000004,1.0619999999999972,44.0,50.0,64.0,14.0,55.82,0.8147999999999997,56.0,63.546,101.07,37.523999999999994,99.58658,2.670155999999996,101.07,1357.77,2896.0,1538.23,2589.7531000000004,73.91898599999966,2607.0,6.0,11.0,5.0,7.95,0.27299999999999985,8.0,4.0,5.0,1.0,4.97,0.05820000000000024,5.0,132.0,154.0,22.0,146.14000000000001,1.1004000000000125,146.0,1.9,2.2,0.30000000000000027,2.1882,0.021240000000000037,2.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,6.949999999999999,0.2730000000000006,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.95,0.27299999999999985,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0500000000000003,0.2730000000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.05,0.27299999999999985,4.0,11.07,15.69,4.619999999999999,13.589400000000001,0.29408400000000123,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,197.38,6.083999999999996,194.0
