,W,Sm,Mo,Zr,Ca,V,Hf,Pd,Cr,La,Gd,Ir,Tb,Yb,Al,Eu,Zn,Dy,Nb,Lu,Ba,Co,Li,Cd,Ho,Ce,Rh,Sc,Y,Ti,Bi,Tm,Ag,Sn,Ga,Cu,Pt,Mn,Ta,Pb,Nd,Er,Pr,Ni,Re,In,Fe,Mg,Ru,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
10012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15300000000000002,0.0,0.0,0.0,0.7,Ir0.147 Re0.153 Ru0.7,44.0,77.0,33.0,53.594,13.431600000000003,44.0,54.0,60.0,6.0,56.282,1.0930919999999977,56.0,101.07,192.217,91.14700000000002,127.49457000000001,36.99439800000001,101.07,2607.0,3459.0,852.0,2756.76,214.88544000000016,2607.0,7.0,9.0,2.0,7.994,0.3041640000000002,8.0,5.0,6.0,1.0,5.300000000000001,0.4200000000000003,5.0,141.0,151.0,10.0,146.03,1.5208200000000012,146.0,1.9,2.2,0.30000000000000027,2.1541,0.07775460000000009,2.2,1.0,2.0,1.0,1.3,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.694,0.518364,7.0,0.0,14.0,14.0,4.200000000000001,5.880000000000001,0.0,8.0,23.0,15.0,12.194,5.871600000000001,8.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.306,0.518364,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.006,0.3041640000000002,4.0,13.51,14.655,1.1449999999999996,13.788085,0.3893190000000004,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,198.55700000000002,7.7742420000000125,194.0
2191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700000000000001,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.7,Pb0.27 Ni0.03 Ru0.7,28.0,82.0,54.0,53.78,15.238800000000001,44.0,56.0,81.0,25.0,62.900000000000006,9.774000000000004,56.0,58.6934,207.2,148.5066,128.453802,42.52294692000001,101.07,600.61,2607.0,2006.3899999999999,2038.9046999999998,795.3334200000002,2607.0,8.0,14.0,6.0,9.68,2.3520000000000003,8.0,4.0,6.0,2.0,5.24,0.41040000000000015,5.0,124.0,146.0,22.0,145.34,1.2803999999999969,146.0,1.91,2.33,0.42000000000000015,2.2264000000000004,0.05594400000000008,2.2,1.0,2.0,1.0,1.3000000000000003,0.42000000000000015,1.0,0.0,2.0,2.0,0.5400000000000001,0.7884000000000002,0.0,7.0,10.0,3.0,7.84,1.1760000000000002,7.0,0.0,14.0,14.0,3.780000000000001,5.518800000000001,0.0,8.0,28.0,20.0,13.46,7.851600000000001,8.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,4.0,4.0,1.0800000000000003,1.5768000000000004,0.0,0.0,3.0,3.0,2.1599999999999997,1.1760000000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.9400000000000004,0.11639999999999964,4.0,10.32,28.11,17.79,17.3563,5.806998000000001,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.017861841000000007,0.034651971540000014,0.0,194.0,225.0,31.0,203.3,13.020000000000007,194.0
20,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,W0.03 Ir0.27 Ru0.7,44.0,77.0,33.0,53.81,13.734000000000002,44.0,51.0,60.0,9.0,56.93,1.6578000000000002,56.0,101.07,192.217,91.14700000000002,128.16279000000003,37.929906000000024,101.07,2607.0,3695.0,1088.0,2675.28,95.59200000000008,2607.0,6.0,9.0,3.0,8.21,0.4266000000000004,8.0,5.0,6.0,1.0,5.300000000000001,0.4200000000000004,5.0,141.0,162.0,21.0,145.13,2.2302000000000026,146.0,2.2,2.36,0.1599999999999997,2.2048,0.009311999999999912,2.2,1.0,2.0,1.0,1.3000000000000003,0.42000000000000015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.91,0.17459999999999987,7.0,0.0,14.0,14.0,4.200000000000001,5.880000000000001,0.0,8.0,23.0,15.0,12.410000000000002,6.174000000000001,8.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.09,0.17459999999999987,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.79,0.42660000000000003,4.0,13.51,16.05,2.540000000000001,13.775200000000002,0.3712800000000011,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,203.42000000000002,13.188000000000008,194.0
8963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000000000000005,0.0,0.0,0.0,0.0,0.0,0.12000000000000002,0.0,0.0,0.7,Pb0.18 In0.12 Ru0.7,44.0,82.0,38.0,51.44,11.0016,44.0,56.0,81.0,25.0,62.78,9.492,56.0,101.07,207.2,106.13,121.82316,30.735662400000002,101.07,429.75,2607.0,2177.25,1984.5798,871.3882800000001,2607.0,8.0,14.0,6.0,9.68,2.3520000000000003,8.0,5.0,6.0,1.0,5.180000000000001,0.29520000000000046,5.0,142.0,146.0,4.0,145.51999999999998,0.8448000000000139,146.0,1.78,2.33,0.55,2.173,0.09432000000000013,2.2,1.0,2.0,1.0,1.3,0.42000000000000004,1.0,0.0,2.0,2.0,0.4800000000000001,0.6720000000000002,0.0,7.0,10.0,3.0,7.9,1.2600000000000002,7.0,0.0,14.0,14.0,2.5200000000000005,4.132800000000001,0.0,8.0,28.0,20.0,12.200000000000001,5.880000000000001,8.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,5.0,5.0,1.3200000000000003,1.8480000000000003,0.0,0.0,3.0,3.0,2.0999999999999996,1.2600000000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.12,0.2112000000000001,4.0,13.51,28.11,14.6,17.428,5.485200000000001,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,192.98000000000002,12.95519999999999,194.0
989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.7,Ir0.27 Re0.03 Ru0.7,44.0,77.0,33.0,53.84,13.776000000000003,44.0,54.0,60.0,6.0,57.019999999999996,1.6091999999999984,56.0,101.07,192.217,91.14700000000002,128.23380000000003,38.02932000000003,101.07,2607.0,3459.0,852.0,2668.2,85.67999999999992,2607.0,7.0,9.0,2.0,8.24,0.41040000000000015,8.0,5.0,6.0,1.0,5.300000000000001,0.4200000000000004,5.0,141.0,151.0,10.0,144.8,2.051999999999995,146.0,1.9,2.2,0.30000000000000027,2.1910000000000003,0.017459999999999913,2.2,1.0,2.0,1.0,1.3000000000000003,0.42000000000000015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.9399999999999995,0.11640000000000048,7.0,0.0,14.0,14.0,4.200000000000001,5.880000000000001,0.0,8.0,23.0,15.0,12.440000000000001,6.216000000000001,8.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.06,0.11640000000000006,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.7600000000000002,0.41039999999999993,4.0,13.51,14.655,1.1449999999999996,13.733350000000002,0.31269000000000097,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,202.37,12.220200000000002,194.0
1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,Co0.03 Pb0.27 Ru0.7,27.0,82.0,55.0,53.75,15.255,44.0,56.0,81.0,25.0,62.81,9.822600000000001,56.0,58.933195,207.2,148.26680499999998,128.46099585000002,42.519062241000015,101.07,600.61,2607.0,2006.3899999999999,2040.1046999999999,793.6534200000001,2607.0,8.0,14.0,6.0,9.650000000000002,2.349000000000001,8.0,4.0,6.0,2.0,5.24,0.41040000000000015,5.0,126.0,146.0,20.0,145.4,1.1639999999999948,146.0,1.88,2.33,0.4500000000000002,2.2255000000000003,0.05643000000000003,2.2,1.0,2.0,1.0,1.3000000000000003,0.42000000000000015,1.0,0.0,2.0,2.0,0.5400000000000001,0.7884000000000002,0.0,7.0,10.0,3.0,7.8100000000000005,1.1826000000000003,7.0,0.0,14.0,14.0,3.780000000000001,5.518800000000001,0.0,8.0,28.0,20.0,13.430000000000003,7.867800000000003,8.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,4.0,4.0,1.0800000000000003,1.5768000000000004,0.0,0.0,3.0,3.0,2.1899999999999995,1.1826000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.97,0.05819999999999982,4.0,10.245,28.11,17.865000000000002,17.35405,5.808213000000002,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.046454136000000014,0.09012102384000002,0.0,194.0,225.0,31.0,202.37,12.220200000000002,194.0
3207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,Ir0.24 Ce0.06 Ru0.7,44.0,77.0,33.0,52.760000000000005,12.264000000000003,44.0,15.0,60.0,45.0,54.5,4.74,56.0,101.07,192.217,91.14700000000002,125.28804000000001,33.905256000000016,101.07,1071.0,2739.0,1668.0,2546.52,177.06240000000003,2607.0,3.0,9.0,6.0,7.94,0.5927999999999998,8.0,5.0,6.0,1.0,5.300000000000001,0.4200000000000004,5.0,141.0,204.0,63.0,148.28,6.686400000000002,146.0,1.12,2.2,1.08,2.1352,0.12182399999999999,2.2,1.0,2.0,1.0,1.3,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,6.64,0.6768000000000003,7.0,0.0,14.0,14.0,3.420000000000001,5.0784,0.0,4.0,23.0,19.0,11.360000000000001,5.587200000000001,8.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,3.36,0.6768,3.0,0.0,13.0,13.0,0.7800000000000001,1.4664000000000001,0.0,3.0,22.0,19.0,4.84,2.0592,4.0,13.51,37.24,23.730000000000004,15.1018,2.656584000000001,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,201.44,11.3088,194.0
