,W,Sm,Mo,Zr,Ca,V,Hf,Pd,Cr,La,Gd,Ir,Tb,Yb,Al,Eu,Zn,Dy,Nb,Lu,Ba,Co,Li,Cd,Ho,Ce,Rh,Sc,Y,Ti,Bi,Tm,Ag,Sn,Ga,Cu,Pt,Mn,Ta,Pb,Nd,Er,Pr,Ni,Re,In,Fe,Mg,Ru,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,Al0.01 Cu0.09 Ru0.9,13.0,44.0,31.0,42.34,2.987999999999997,44.0,56.0,73.0,17.0,56.89,1.6020000000000003,56.0,26.9815386,101.07,74.0884614,96.951955386,7.412480305199997,101.07,933.47,2607.0,1673.53,2477.8340000000003,232.49879999999973,2607.0,8.0,13.0,5.0,8.32,0.5760000000000002,8.0,3.0,5.0,2.0,4.89,0.19800000000000023,5.0,121.0,146.0,25.0,144.49,2.7179999999999924,146.0,1.61,2.2,0.5900000000000001,2.1671,0.05922000000000014,2.2,1.0,2.0,1.0,1.01,0.01980000000000001,1.0,0.0,1.0,1.0,0.009999999999999998,0.019799999999999998,0.0,0.0,10.0,10.0,7.199999999999999,0.5039999999999993,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.22,0.5004000000000005,8.0,0.0,1.0,1.0,0.99,0.01980000000000001,1.0,0.0,5.0,5.0,0.04999999999999999,0.09899999999999998,0.0,0.0,3.0,3.0,2.7,0.5399999999999998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.74,0.4931999999999998,4.0,11.07,16.48,5.41,13.3201,0.40501799999999966,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,197.1,5.579999999999995,194.0
1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999998,0.0,0.0,0.9,Eu0.01 In0.09 Ru0.9,44.0,63.0,19.0,44.64,1.1520000000000004,44.0,25.0,75.0,50.0,57.4,3.1679999999999984,56.0,101.07,151.964,50.894000000000005,102.81625999999999,3.1432679999999937,101.07,429.75,2607.0,2177.25,2395.9275000000002,379.9304999999998,2607.0,3.0,13.0,10.0,8.4,0.8280000000000002,8.0,5.0,6.0,1.0,5.01,0.01979999999999979,5.0,142.0,198.0,56.0,146.16,1.0367999999999966,146.0,1.185,2.2,1.0150000000000001,2.15205,0.08631000000000014,2.2,1.0,2.0,1.0,1.1,0.18000000000000005,1.0,0.0,1.0,1.0,0.08999999999999998,0.16379999999999997,0.0,0.0,10.0,10.0,7.199999999999999,0.5039999999999993,7.0,0.0,7.0,7.0,0.06999999999999999,0.1386,0.0,8.0,13.0,5.0,8.46,0.8280000000000006,8.0,0.0,1.0,1.0,0.9,0.17999999999999997,1.0,0.0,5.0,5.0,0.4499999999999999,0.8189999999999998,0.0,0.0,3.0,3.0,2.7,0.5399999999999998,3.0,0.0,7.0,7.0,0.06999999999999999,0.1386,0.0,4.0,7.0,3.0,4.12,0.21600000000000008,4.0,13.51,36.46,22.950000000000003,14.707,2.1546000000000007,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,229.0,90.0,189.39999999999998,9.072000000000017,194.0
1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,Al0.01 Sn0.09 Ru0.9,13.0,50.0,37.0,44.230000000000004,1.038600000000003,44.0,56.0,80.0,24.0,58.33,4.193999999999998,56.0,26.9815386,118.71,91.72846139999999,101.91671538599999,3.0227912305199998,101.07,505.08,2607.0,2101.92,2401.0919000000004,370.6345799999997,2607.0,8.0,14.0,6.0,8.59,1.0619999999999998,8.0,3.0,5.0,2.0,4.9799999999999995,0.03960000000000045,5.0,121.0,146.0,25.0,145.12,1.583999999999996,146.0,1.61,2.2,0.5900000000000001,2.1725000000000003,0.049499999999999905,2.2,1.0,2.0,1.0,1.1,0.18000000000000005,1.0,0.0,2.0,2.0,0.18999999999999997,0.34199999999999997,0.0,0.0,10.0,10.0,7.199999999999999,0.5039999999999993,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,8.49,0.9918,8.0,0.0,1.0,1.0,0.9,0.17999999999999997,1.0,0.0,5.0,5.0,0.4099999999999999,0.7379999999999999,0.0,0.0,3.0,3.0,2.7,0.5399999999999998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.01,0.01979999999999979,4.0,13.51,33.285,19.775,15.31945,3.2570099999999993,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,189.54,8.737200000000005,194.0
3450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999999,0.0,0.0,0.9,Al0.02 In0.08 Ru0.9,13.0,49.0,36.0,43.78,1.231199999999999,44.0,56.0,75.0,19.0,57.86,3.347999999999999,56.0,26.9815386,114.818,87.83646139999999,100.68807077199999,2.9482612868800038,101.07,429.75,2607.0,2177.25,2399.3494,373.77108,2607.0,8.0,13.0,5.0,8.5,0.8999999999999999,8.0,3.0,5.0,2.0,4.96,0.07840000000000003,5.0,121.0,146.0,25.0,145.18,1.4759999999999946,146.0,1.61,2.2,0.5900000000000001,2.1546000000000003,0.08171999999999992,2.2,1.0,2.0,1.0,1.1,0.18000000000000005,1.0,0.0,1.0,1.0,0.09999999999999998,0.18,0.0,0.0,10.0,10.0,7.1,0.46399999999999963,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,8.3,0.7520000000000004,8.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,5.0,5.0,0.4999999999999999,0.8999999999999998,0.0,0.0,3.0,3.0,2.7,0.5399999999999998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.1,0.17999999999999972,4.0,13.51,24.26,10.750000000000002,14.429400000000001,1.654920000000001,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,190.22,8.1952,194.0
1782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999998,0.0,0.0,0.0,0.0,0.0,0.9,Ce0.01 Pr0.09 Ru0.9,44.0,59.0,15.0,45.49,2.6820000000000013,44.0,15.0,56.0,41.0,52.08,7.056000000000001,56.0,101.07,140.90765,39.83765,105.04584849999999,7.156527299999998,101.07,1071.0,2607.0,1536.0,2465.3700000000003,254.93399999999968,2607.0,3.0,8.0,5.0,7.5,0.8999999999999999,8.0,5.0,6.0,1.0,5.1,0.17999999999999972,5.0,146.0,204.0,58.0,151.71,10.278000000000006,146.0,1.12,2.2,1.08,2.0929,0.19278,2.2,1.0,2.0,1.0,1.1,0.18000000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.31,1.2420000000000002,7.0,0.0,3.0,3.0,0.27999999999999997,0.504,0.0,4.0,8.0,4.0,7.69,0.5579999999999996,8.0,0.0,1.0,1.0,0.9,0.17999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.79,0.5021999999999999,3.0,0.0,13.0,13.0,1.1199999999999997,2.0159999999999996,0.0,4.0,22.0,18.0,4.81,1.4579999999999995,4.0,13.51,37.24,23.730000000000004,15.742149999999999,4.0178699999999985,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0
6785,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,W0.06 La0.04 Ru0.9,44.0,74.0,30.0,46.32,4.176,44.0,13.0,56.0,43.0,53.98,3.6360000000000023,56.0,101.07,183.84,82.77000000000001,107.54961879999999,11.663313839999999,101.07,1193.0,3695.0,2502.0,2615.7200000000003,129.51360000000022,2607.0,3.0,8.0,5.0,7.68,0.5760000000000002,8.0,5.0,6.0,1.0,5.1,0.17999999999999972,5.0,146.0,207.0,61.0,149.4,6.1200000000000045,146.0,1.1,2.36,1.2599999999999998,2.1656000000000004,0.08524799999999977,2.2,1.0,2.0,1.0,1.1,0.18000000000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,6.58,0.756,7.0,0.0,14.0,14.0,0.84,1.5792,0.0,3.0,20.0,17.0,8.52,1.3775999999999997,8.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,3.42,0.756,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,4.32,0.5760000000000002,4.0,13.51,36.8975,23.387500000000003,14.597900000000001,1.9582200000000007,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,196.1,3.947999999999995,194.0
1806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,Rh0.01 Sn0.09 Ru0.9,44.0,50.0,6.0,44.55,0.9899999999999975,44.0,56.0,80.0,24.0,58.19,3.941999999999998,56.0,101.07,118.71,17.64,102.67595499999999,2.8907189999999954,101.07,505.08,2607.0,2101.92,2414.1272000000004,347.1710399999997,2607.0,8.0,14.0,6.0,8.55,0.9900000000000004,8.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,146.0,7.0,145.33,1.2059999999999897,146.0,1.96,2.28,0.31999999999999984,2.1792000000000002,0.039455999999999956,2.2,1.0,2.0,1.0,1.09,0.16380000000000006,1.0,0.0,2.0,2.0,0.17999999999999997,0.32759999999999995,0.0,7.0,10.0,3.0,7.279999999999999,0.5039999999999994,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,6.0,8.55,0.9900000000000004,8.0,0.0,1.0,1.0,0.91,0.16379999999999995,1.0,0.0,4.0,4.0,0.35999999999999993,0.6551999999999999,0.0,0.0,3.0,3.0,2.72,0.5039999999999998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.99,0.01979999999999979,4.0,13.51,33.285,19.775,15.29105,3.238911,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,189.54,8.737200000000005,194.0
